,№ пациента (пробирки) ,"Кровь (да-1, нет-2)","Группа наблюдения (1-здоровые, 2-ГАГ, 3-ум.ПЭ, 4-тяж.ПЭ,0-хрАГ)",Местность (1 - город; 2 - село),"Брак (1 - зарегистрирован, 2 - не состоит в браке)","Образование (1 - высшее, 2 - неполное высшее, 3 - среднее)","Вид родоразрешения (1 - ЕР, 2 - КС, 0 - не родоразрешена)",Вредные привычки,Unnamed: 8_level_1,Unnamed: 9_level_1,"Профессиональные вредности (1 - нет, 2 - да)","Многоплодие в анамнезе (1 - нет, 2- да)","Наследственные заболевания (1 - нет, 2 - да)","Переливания крови (1 - нет, 2 - да)","Менструация с, лет","регулярные (1 - нет, 2 - да)","безболезненные (1 - нет, 2 - да)","умеренные (1 - нет, 2 - да)","Контрацепция: (1 - нет, 2 - да)","Гинекологические заболевания (1 - нет, 2 - да)","Начало половой жизни, лет",номер настоящей беременности,Аборт,Unnamed: 23_level_1,Unnamed: 24_level_1,Роды,Unnamed: 26_level_1,Unnamed: 27_level_1,Unnamed: 28_level_1,Сведения о детях,Unnamed: 30_level_1,Unnamed: 31_level_1,"Общая прибавка в весе +, кг",I триместр,Unnamed: 34_level_1,II триместр,Unnamed: 36_level_1,III триместр,Unnamed: 38_level_1,"Лекарственные препараты в I триместре беременности (1 - нет, 2 - ВМК, 3 - микронизированный прогестерон, 4 - антигипертензивные препараты, 5 - препараты железа, 6 - антикоагулянты)",Шкала Глазго,t,"Ожирение (1 - нет, 2 - ожирение 1 степени, 3 - ожирение 2 степени, 4 - ожирение 3 степени)","Гирсутизм (1 - нет, 2 - да)","Стрии (1 - нет, 2 - да)","Послеоперационный рубец (1 - нет, 2 - да)",САД,ДАД,"Отеки (1 - нет, 2 - да)","Периферические вены (1 - норма, 2 - варикозное расширение)","Матка (1 - в нормальном тонусе, 2 - возбудима)","ОЖ, см",ВДМ,"Положение плода (1 - продольное, 2 - поперечное)","Предлежащая часть (1 - головка, 2 - тазовый конец)",Сердцебиение плода (1 - ясное ритмичное),ЧСС,"Околоплодные воды (1 - не изливались, 2 - подтекание оклоплодных вод)","Патологические выделения из половых путей (1 - нет, 2 - да)","Выделения (1 - слизистые, 2 - бели, 3 - творожистые)","Вход во влагалище (1 - рожавшей, 2 -нерожавшей)","Степень зрелости шейки (1 - зрелая, 2 -созревающая, 3 - незрелая, 4 - не проводилось в виду предлежания)","Деформации малого таза (1 - нет, 2 - да)",Всего баллов,"Риск (1 - низкий, 2 - средний, 3 - высокий)",Биохимический анализ крови,Unnamed: 66_level_1,Unnamed: 67_level_1,Unnamed: 68_level_1,Unnamed: 69_level_1,Unnamed: 70_level_1,Unnamed: 71_level_1,Unnamed: 72_level_1,Unnamed: 73_level_1,Unnamed: 74_level_1,ОБЩИЙ АНАЛИЗ КРОВИ,Unnamed: 76_level_1,Unnamed: 77_level_1,Unnamed: 78_level_1,Unnamed: 79_level_1,Unnamed: 80_level_1,Unnamed: 81_level_1,Unnamed: 82_level_1,Unnamed: 83_level_1,ГЕМОСТАЗ,Unnamed: 85_level_1,Unnamed: 86_level_1,Unnamed: 87_level_1,Unnamed: 88_level_1,Unnamed: 89_level_1,Unnamed: 90_level_1,Unnamed: 91_level_1,Unnamed: 92_level_1,Unnamed: 93_level_1,ПЛАЦЕНТА,Unnamed: 95_level_1,КОЛИЧЕСТВО ОКОЛОПЛОДНЫХ ВОД,Unnamed: 97_level_1,Апгар 1 минута,Апгар 5 минута,"Первичная реанимация (1 - нет, 2 - да)",Длина,"Пороки (1 - нет, 2 - упущен)","КТР, мм","БПР, мм","ТВП, мм",Кровоток в венозном протоке (1 - норма),PI,ПИ в маточных артериях справа,ПИ в маточных артериях слева,"Структура плаценты (1 - однородная, 2 - неоднородная)","Пуповина имеет (1 - 3 сосуда, 2 - 2 сосуда)"
Сердцебиение плода (1 - ясное ритмичное),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ЧСС,-0.009039307736732423,-0.02535398669883745,0.029063999452999645,-0.030819988331334872,-0.06271815994406774,0.0027446255575650034,-0.03222778706758881,0.09139427259615011,,,,,0.010790962323800647,0.03397225944949622,0.03542238732621543,-0.028890442114278148,-0.022829874717467356,-0.054145802102617,-0.031621977205297226,-0.10750301725611375,-0.06354006774121725,0.030041678174615272,-0.017618872112754376,0.002397793064687566,-0.015743563657488337,0.07047548845101999,0.15177436821415385,-0.018839862394127344,0.10715761692793303,0.03559168783772722,0.06187599405775935,0.058427120653758303,0.06924466357788263,-0.12830184130441616,0.1390018370619554,-0.06832684551044164,0.10651852554146064,0.05700378215337376,-0.014414547867123522,-0.07467811005866497,-0.06187599405775687,-0.022624990822891194,0.15028418552010053,,,-0.016439388691224452,0.040054339415057406,0.022843472916618382,0.01482838479118537,0.004173365760982633,-0.029607843886627468,0.07281145543309567,-0.0655855312165567,,0.11340620918321462,,1.0,0.02389722449640752,0.10800195434676998,0.08818635327981042,-0.06429850081978769,-0.046609429431987,,0.026812926664506718,0.010023576489686456,0.11346407490899564,0.06034756717207518,0.0471030986134942,-0.01943556235151716,-0.011141114238493944,-0.07706793786593684,-0.052049037326136666,-0.051092911724694,-0.005692613700101772,-0.10847445653670629,0.06238477209978835,-0.04912283750204733,-0.0590005854795173,-0.018455496192197742,0.06693241451724476,-0.053437139434955434,-0.039302450211523475,0.0372599109933978,0.030960567221762818,0.07694197083715938,-0.02999993593964094,-0.01532289432712241,-0.04202488273385714,0.05212308470012245,0.04750418496671252,0.0038531515096698983,0.12461058372458851,0.012213078939886816,0.10245128128502853,0.0752606570651128,0.0886730629844006,0.08555399810014587,0.09877513754785491,-0.008023646629140837,0.028806333009911932,0.055472451538105795,0.016322817424808938,-0.08807950471508831,-0.03499324209664867,-0.08516189646196914,0.12137052962189306,,0.004950016277497975,-0.04918804964246741,0.10113390708754431,0.11926946541768828,-0.049040862953978547
"Околоплодные воды (1 - не изливались, 2 - подтекание оклоплодных вод)",0.04385837542284737,0.006801619522384499,-0.015489985907510738,0.011026917830489617,0.08980108433739793,0.02021788799050379,0.009009195543215961,-0.01964293767620311,,,,,-0.018137652059697452,-0.014731591086066172,0.03847634262905378,0.026067622402875638,-0.13335337870537484,-0.17684210758205599,-0.012724664963982339,0.11701948694847687,-0.0013409250308338404,0.07638753908414617,0.1065587058507261,0.12458016535646345,-0.030434755640292868,-0.006801619522386728,-0.0236673960939059,-0.0394027345090533,0.24355182510773846,-0.0285423024982302,-0.007308621621255201,-0.01651370587095989,0.055815708409200325,0.08047784749745587,-0.07307646488503884,0.00680161952238729,-0.05907529915714989,0.17814530949575125,-0.14838733188660763,-0.01875234075502966,0.007308621621254289,0.012710565367544144,-0.05417722571205714,,,0.06504946968304093,-0.04879925914360342,-0.08502575205045043,-0.0678648798079051,-0.016513705870959867,-0.019642937676203502,-0.022697573260595075,-0.0023428833985986697,,-0.021055256358995238,,0.02389722449640752,1.0,-0.021055256358995255,-0.02105525635899535,0.07960851413404736,-0.08445865970645355,,-0.09213104724314126,-0.07597336539495333,0.06648485726259634,0.01788851900580075,-0.05399332312001612,-0.023502829044809506,-0.07333833765234486,-0.04252527886770871,-0.03145584451137447,-0.036852683628958896,-0.022368073658076644,-0.04851570523140686,0.08422438191366993,-0.015728174366717213,0.02379725357857575,-0.005758255214565859,0.005556410918354333,-0.12311458910590511,0.005272505821509919,0.03289494158768465,-0.45449978791954665,-0.02284113396325131,-0.0029044849613471912,-0.0024829390910689037,-0.010435735172618392,0.03495528275562282,-0.03283751310024727,0.04775537290339506,0.013417689736249471,-0.009033019311831522,-0.005903771291728168,-0.09260242047352989,0.21973674555131917,-0.016513705870959745,-0.04387136918853436,-0.0035276653594542317,-0.006607801282050892,-0.01272466496398169,-0.038626049492680996,-0.03246279899664758,-0.049137925971173814,-0.039242883691991526,-0.00040901331814344,,0.04697594432961084,-0.05854314445314564,-0.055180662202950044,-0.02831138226554709,-0.012724664963981922
"Патологические выделения из половых путей (1 - нет, 2 - да)",0.016100222807151076,-0.038004312006566884,-0.10283637000912635,0.07441609943213218,0.04455436630998203,0.0681417706035227,-0.06668313367115816,-0.039911154032166524,,,,,-0.03685266618818527,-0.029932121695177165,0.03928816901944213,-0.054620192944903334,0.06992301780272524,0.0552789992822788,-0.025854384499750985,0.02891723912408756,0.06368599878204155,-0.0828350175925207,-0.008061520728665691,-0.07375856844858929,-0.06183831768516995,-0.06564381164770539,0.06912675643322938,-0.013908684732685427,-0.0864508256083955,0.00152613606265804,-0.014849893030109076,-0.03355307996808631,0.03410264810463057,0.004087937126048173,-0.029817527642356775,-0.14165243566083746,0.08232680451217649,0.0018467417499824562,-0.018270299536331816,0.048966522864116825,0.01484989303010887,0.05704072789798072,-0.008186257260591918,,,-0.11328823680740409,-0.08173960423028806,-0.12604727308058794,-0.08187221758254504,-0.03355307996808599,-0.03991115403216659,-0.06384024199851962,0.06882183179861139,,-0.042780748663101616,,0.10800195434676998,-0.021055256358995255,1.0,0.9131016042780755,-0.05136691782390181,-0.23989794269907705,,-0.08504093579168832,-0.09112731596142219,-0.021732399268816628,0.03894237433857722,0.021616237144736226,-0.015040496689184607,-0.02844171823902869,-0.02710113406350154,-0.08412377158173073,-0.04325436409514595,-0.0284631765986271,-0.05939993988526079,-0.08338189325923655,-0.03728812742257373,0.029542030183700132,-0.015609317611097752,0.3360958378875351,0.09809773991680604,-0.022058115385926478,-0.06584256032116044,-0.013911224306564133,-0.0007606683103697148,0.026437958530386527,-0.007357827666518011,-0.02267767957406098,-0.07529173486763599,0.05286113410284969,-0.01269154250348441,0.07109539460915885,0.0026990558603036167,0.11395699198103999,0.04347464992789545,0.06996752532107556,-0.03355307996808601,-0.13305694401440593,-0.011647389332285736,0.059297917882102494,0.18421248956072572,0.11700640544325466,-0.06595896155797872,0.11676316724034805,0.04639445461631015,-0.011563475320750955,,-0.07521836845680782,-0.022469182200753182,-0.07120462791676885,0.0426293774485532,-0.02585438449975083
"Выделения (1 - слизистые, 2 - бели, 3 - творожистые)",-0.024462354032571097,0.013819749820569643,-0.10283637000912609,0.12642735172340716,-0.0014144243273008835,0.041079356616380173,-0.06668313367115813,-0.03991115403216639,,,,,-0.03685266618818538,-0.029932121695177172,0.03928816901944223,-0.018758450102290193,0.06992301780272495,0.05527899928227798,-0.025854384499750926,0.028917239124087564,0.041549154285609714,-0.03749374480503563,0.01689080533625169,-0.07375856844858883,-0.06183831768517004,-0.013819749820569587,0.1081984013737507,0.008141669111816038,-0.08645082560839516,0.061045442506323294,-0.014849893030108826,-0.03355307996808609,0.03798473589237349,-0.049055245512579594,-0.016632906576008587,-0.1243777483851261,0.08232680451217676,0.04185947966626348,-0.05305266894650225,0.05864075990413951,0.014849893030108958,0.08131905455240795,0.003135162355120155,,,-0.11328823680740416,-0.0875437054701488,-0.12604727308058788,-0.06319960655494675,-0.0335530799680861,-0.03991115403216643,-0.04442979624139393,0.07825544433954255,,-0.04278074866310147,,0.08818635327981042,-0.02105525635899535,0.9131016042780755,1.0,-0.12240627226121271,-0.23989794269907702,,-0.0850409357916883,-0.09112731596142211,-0.012434861187598125,3.803523401012279e-06,0.021101250432063276,-0.010480459668229388,-0.05046254560554099,-0.02213578774383133,-0.11010905065144423,-0.05078391328149947,-0.042931877385756136,-0.06375281033908506,-0.12467435321238404,-0.05378919979414873,0.026854887779641068,-0.024590622134440812,0.20928960196520408,0.012463494562015998,-0.019931817162688464,-0.058017868136730044,-0.013911224306564197,0.0017319656186458976,0.016918139654271674,-0.0035029743753544336,-0.020985290355238665,-0.06865417052548213,0.0694185658984064,-0.0005001593104821928,0.06806292982686765,0.008902972663842063,0.10995850103433671,0.05891646547605537,0.0998485315357268,-0.03355307996808601,-0.15694199899783848,-0.010154134289684895,0.08353920506660953,0.11419019820723358,0.14493327087952684,-0.06595896155797898,0.15074013812170295,0.06550497141010124,-0.00967172084192712,,-0.10312595192376885,-0.004803708135134695,-0.06714232233552041,0.009244925229806541,-0.02585438449975093
"Вход во влагалище (1 - рожавшей, 2 -нерожавшей)",0.0007773102502806399,0.011297632109113005,0.1627520866594594,-0.19100909757377701,0.07111186693429664,-0.14425654748160066,0.1565924058748702,-0.01951813479783876,,,,,0.0169464481636689,-0.11049499801612724,-0.06509201795080909,-0.0683310218816742,-0.020542593538082934,-0.03954171238189481,0.01188896305334506,-0.1306756440800306,0.14602765045969238,-0.5798760450424498,-0.267848027920214,-0.02175508497388129,-0.03574238454783849,-0.6256063780421176,-0.15356265356265358,-0.38679942862385647,0.029853446972598934,-0.43760087526065783,-0.0918070347217896,-0.14057675337542375,0.159007973276319,0.011696596260583347,0.01977424592015222,0.011297632109112589,0.03336825966140836,-0.1664454827468323,0.13457980357622829,0.10847058006397785,0.09180703472178965,0.012933596233005053,-0.014167651285545544,,,0.052094825997301156,0.1008718004991203,0.08994277933076283,0.10920232730480002,-0.07371707798955189,-0.1331311582479441,-0.038815619692029964,-0.05603635412739825,,0.0019125980040813003,,-0.06429850081978769,0.07960851413404736,-0.05136691782390181,-0.12240627226121271,1.0,0.20220023701640327,,-0.03686605332223147,0.027903045731586053,-0.07712985298534339,-0.004031306892315983,-0.28007370671934556,0.0424623053211674,-0.0119400458039523,-0.05230727080708846,-0.04032397735099218,-0.038201354269322384,0.08235398117958062,0.009744726069806005,0.07566659633438134,-0.034510734462079126,0.04630382194233276,-0.07738531939260142,0.06950274848921617,0.0018805007083912445,0.048918284823829435,-0.0783272187076068,-0.08326058253724772,0.0199495931803268,-0.012021408978023762,0.0439700651586354,-0.0692512370102561,-0.055461414648306805,-0.10116670841120387,-0.005583764119612292,-0.012480131153574166,0.06658759489314438,-0.05883772465433471,-0.08389884808623187,0.012101103635250245,-0.006857402603679508,0.08193171662115646,0.05090463084982734,-0.008689092637494518,0.01188896305334508,0.03799177019245978,-0.042687764918171396,-0.0899319328818902,0.017918183097107854,0.05360267869985742,,-0.010765977475133904,-0.04978664768856115,0.06348826108944368,-0.06906913986322061,-0.1598405032727514
"Степень зрелости шейки (1 - зрелая, 2 -созревающая, 3 - незрелая, 4 - не проводилось в виду предлежания)",-0.0026327980989561766,-0.009050607678199506,0.13781161481786983,-0.04297099054398673,0.08614701318109355,-0.11524676253039562,0.1875285942203212,-0.032672461677969424,,,,,0.04826990761706633,-0.07228481766780154,0.023248402944091077,-0.15392359322814514,-0.09902704927215145,-0.06335425374739982,-0.02116517067120603,0.0305112413818354,0.0012490158318928973,-0.06669768570993322,-0.14631815746423266,-0.08178876189673871,0.048091557563380266,-0.004525303839100077,-0.03936641782620234,0.038434909973328726,0.13861398672933328,0.01879008145479684,-0.1069777770119822,-0.027467552518065475,-0.11658135215538049,-0.01927588215951529,0.07532079812767903,0.00452530383909983,0.08064767624525376,-0.11247776413841001,0.1553985770753677,0.21970241868188423,0.10697777701198247,0.07974446567715504,0.10562727502714084,,,0.22876145715864277,0.14324990891512154,0.0800544978589594,0.09256234640207507,-0.027467552518065624,-0.06907891897627817,0.021937724638263528,-0.19887809356790467,,0.06741657513806178,,-0.046609429431987,-0.08445865970645355,-0.23989794269907705,-0.23989794269907702,0.20220023701640327,1.0,,0.24370255234350144,0.2463643177237253,0.09106012009264258,-0.001041213841824483,-0.14356842008374934,-0.020239506347445306,0.020796080868873693,0.04533864616431574,0.040493779449023555,0.12036511263701179,0.10913111814953613,0.08008307072059404,-0.07880551687434156,0.09987743259755706,0.12503926978559568,-0.03570724873361218,-0.02545195065994492,-0.04897708419878744,-0.09266519563523459,0.03960886243999351,-0.050527506862318584,-0.005231290797278579,3.737918679296578e-05,-0.018368427620751,-0.041984823408498156,0.0017824016868063658,-0.16064483268193577,0.0059779019172179195,-0.2577042915268909,-0.0926141775361387,-0.32130555820450063,0.015869481386442282,-0.024326004380497302,-0.027467552518065576,0.1722606397375641,-0.02933815531296461,-0.09671972756601029,0.08889371681906552,-0.16788742599013498,-0.10079248519244573,0.15775135969937656,0.10894306177595381,0.08267060422382401,,0.07855772932013672,-0.061303762397724344,0.08333720724152949,-0.15203615978239646,-0.021165170671206143
"Деформации малого таза (1 - нет, 2 - да)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Всего баллов,0.2776637774327673,-0.18321747366654906,0.5147738326631723,-0.07859636515055336,-0.12027112493746286,-0.17019701080831884,0.4408781961367447,0.15211042437031116,,,,,0.15162825406886757,-0.03567558001084542,0.09063857547996831,-0.1617117418640222,0.12786417079795123,0.12003903447118723,-0.003377029624287891,0.0856140715828615,0.012366529013917195,0.21941183221302235,0.05761271955196069,0.12557231245484626,0.00012620552252276006,0.06814245941785418,0.29482136156336286,0.055786434320845145,0.10576489772309335,0.0999688875676686,0.07685874126965254,0.32321766146310177,-0.0536410849731072,-0.15217725107524024,0.2001788421270722,-0.0072203930508983345,0.08711079924483128,-0.17222851083869778,0.23645498348954352,0.2578567758442272,0.06497836801346013,-0.0133886067528572,0.41890230592417527,,,0.11344675189193128,0.4117456139197125,0.37981138454116165,0.3405171537823925,0.0027391327242632917,-0.065722129501493,0.46654153067486465,0.019832618646044405,,-0.03396398770325142,,0.026812926664506718,-0.09213104724314126,-0.08504093579168832,-0.0850409357916883,-0.03686605332223147,0.24370255234350144,,1.0,0.9187184855234728,0.21458289445696976,-0.28451155778159976,-0.014150042219480906,0.0013502040672122787,0.19590143329121493,0.1628586126598018,0.17490776258275517,-0.02876176647882407,0.0118941244579832,0.18782602905020784,0.05128133455537492,0.047192238583428886,0.0650708775706552,-0.005774408662856283,-0.015458961318388748,-0.052097063520876064,-0.015092020525767101,-0.017487481839842327,0.012181146906650226,-0.02392022942815115,0.12868542278913925,-0.08612146674351123,-0.049696038196575316,-0.05732609525785684,0.017798111876903003,0.00975450401656058,-0.06316260030951096,-0.12277245893124568,-0.1206448434185844,0.029882158031132113,-0.06501757622142203,0.21639148521682217,0.033241752105612345,-0.09865372364809238,-0.20598202440400382,0.2161298959544439,-0.4698652255408861,-0.020282042241142998,-0.007493358269901727,0.06896324828893045,-0.05965130756436977,,0.0062982376874174744,0.10440929988664878,0.027483798628209287,0.1276645601938058,-0.03081539532162959
"Риск (1 - низкий, 2 - средний, 3 - высокий)",0.19593666502928436,-0.11984504533632591,0.4706781074523948,-0.06424743660298833,-0.10267335022722782,-0.1668763137510909,0.4010592294290576,0.09197329544331019,,,,,0.1575585211414626,-0.019513260034922777,0.16888429644568406,-0.14815268034934068,0.12827127400117608,0.09889311433347155,0.008623444214440923,0.04734830712062938,0.035275574020382464,0.19913818508344028,0.08213156953118808,0.16997300057849116,0.028242854965983003,0.0067046179209132115,0.252983196098489,0.016005368179314434,0.11109049450654673,0.03979656389559319,0.12202434523619389,0.19635572616227484,-0.04650306269697813,-0.09321287815800815,0.13107877472908286,0.005866540680799321,0.05571552637427307,-0.17896446564514756,0.2427899978725693,0.2919676051869041,0.05358264606312565,-0.01913047020433598,0.30310476224530164,,,0.09732767713190627,0.3602722772955968,0.3227625713900126,0.31776085347757504,-0.0020347743643762176,-0.07658678549132783,0.43484487160512614,0.03705714021117554,,0.0037294097279583554,,0.010023576489686456,-0.07597336539495333,-0.09112731596142219,-0.09112731596142211,0.027903045731586053,0.2463643177237253,,0.9187184855234728,1.0,0.1979563053512565,-0.31971564965832827,-0.014398092843218333,0.0032792217391914616,0.16016900017947214,0.1681618906940062,0.15733970885851922,-0.03675984061017673,0.016837301184006084,0.19865394201665454,0.020321522593657326,0.050365964968687,0.05831173509509927,-0.04275449316510324,-0.05186297736435792,-0.049691968595281404,-0.05175290817257992,-0.05666422802204831,-0.04535038638953118,-0.014856838015269934,0.13170283508535924,-0.07823603634075214,-0.06443135371158767,-0.08720393525895875,-0.005563456153118583,-0.022505886710800546,-0.04898249289878222,-0.09873465035573134,-0.09165829668994782,-0.004667817625882342,-0.03294095676337112,0.11699952595161409,0.04337508773341702,-0.08562987677229994,-0.17193094521239838,0.1614935916522544,-0.3994767535870799,0.021999882667605365,-0.033407522467914334,0.1030839335091397,-0.049457860941805404,,-0.009443458713687762,0.08578588304830417,0.05851861122029915,0.15685576490198352,0.008623444214440848
Биохимический анализ крови,0.08469343140019456,0.01473690628367209,0.10665530706475104,-0.0033807657112867747,0.020409884550961845,-0.08502656644721093,0.02977119935112074,-0.06678322791503102,,,,,0.06617643089256765,0.12834153827522254,0.021059089375001127,-0.1206892081685474,-0.02323875069417837,0.022721450825328362,-0.03548475721115973,0.05160590948059633,-0.11024783664748025,0.1294028691394766,-0.024457459480818244,-0.025130770649037935,0.18271959803328097,0.052786711136500165,0.23712518553112313,-0.015720994695234785,0.10479216811090317,0.09352488811111138,0.20653565882633232,0.23876170071410555,-0.09437546539851165,-0.17169653968553203,0.2079406868330036,-0.0863020832866589,0.15175013311285865,-0.06746121509524869,0.1630863118672871,0.09954049821017205,-0.026665992491585237,-0.10713481998269588,0.25621610593061317,,,0.058697412625565826,0.23914540712299018,0.16672041753421926,0.09723858255842736,0.03458320085521888,0.109338027403249,0.2664135153853751,-0.08253399548495884,,0.10843313386823529,,0.11346407490899564,0.06648485726259634,-0.021732399268816628,-0.012434861187598125,-0.07712985298534339,0.09106012009264258,,0.21458289445696976,0.1979563053512565,1.0,0.08018672983728277,-0.010582135229197863,-0.026122932748252854,-0.08396434692445875,-0.07309365137904135,-0.12166416587382899,-0.016957731691952378,-0.0010231989829622792,0.07213093093570379,-0.04608928555352637,0.05462096666836606,-0.06291047706176679,-0.026854659088353907,-0.08285740371326794,-0.03410942165676954,-0.0368478858705807,0.01602806109428709,-0.045267495623302574,-0.22808741062667262,-0.05488870151132025,0.003915544602984869,0.05233430447488138,-0.16992173074420366,0.0037110330183512848,-0.021464993481694523,-0.06443469821073004,-0.08107314283151494,-0.10907050913291777,-0.07374436821278928,0.08347913013468912,0.18820321503476162,0.121245406585111,-0.06364736910569449,-0.19012674064759638,-0.017504174302083737,-0.07190334552400428,-0.06037139737406789,0.027236358257103428,-0.026488558193484477,0.017157915581825004,,0.097544825852907,0.0789630680405251,-0.002396308666927157,-0.06410753484837771,0.045427865879682
Unnamed: 66_level_1,-0.18089026317978288,0.07856655184716477,-0.22151689913768186,0.12309376230241302,0.09029750383119112,0.043247462440043606,-0.1901883125438315,-0.03765759878287379,,,,,-0.08369423246940849,0.004673042447296138,-0.07764958922629389,0.10590028403384848,-0.04752644888210425,-0.04165708078672357,-0.08859897508384446,0.02437722753604346,-0.0430687049895029,-0.06498622725641928,-0.07117810468859381,-0.04009961436107136,5.497881540900417e-06,0.01535355360756525,-0.02717439767481279,-0.012531848256032997,0.0027468583459836268,0.0032542625057330027,-0.09551323510349945,0.018268600808932334,-0.02944513471521057,0.07395724469210622,-0.08468130482880241,-0.07845842823020957,0.1176425244559828,0.10331818451854681,-0.012643234487801023,-0.07051194207981942,-0.04762987213305666,-0.007599059800351405,-0.014508798886192614,,,0.029733010404517497,-0.14579325777335717,-0.13366423442482214,-0.263271480548714,-0.2488515152647197,0.024023650138891323,-0.09852646355303282,-0.12105470468992154,,0.06638479567498684,,0.06034756717207518,0.01788851900580075,0.03894237433857722,3.803523401012279e-06,-0.004031306892315983,-0.001041213841824483,,-0.28451155778159976,-0.31971564965832827,0.08018672983728277,1.0,0.021120629515064018,-0.1389242433328203,-0.07269120482642816,-0.13707894635024992,-0.00442155244857214,-0.0010922828762046433,0.014381451171790152,-0.07429566179463311,0.11944761881471115,0.026556948429468995,-0.10845534259467754,-0.0003711942158349173,-0.03360973681433821,0.05280999992575759,0.058369162460199575,0.10118776106165743,0.03105409679406711,0.01710608629780498,-0.19298725772909056,0.001637576485411009,0.10515770408319682,-0.026290773508575453,-0.02700701807695763,0.004639152253559248,-0.054984603676156305,-0.009579206206175214,-0.05716363974180558,0.021466777854527417,0.029404393228965854,0.042467635714559845,0.0766466923874505,0.007669995665770925,0.030855449656674642,-0.021662431018839457,0.1857116339942576,-0.09109505921996698,0.0693906744104328,0.015906265158272856,-0.0001277178893226206,,0.07809974297818044,0.02526148498117242,-0.003973218817104059,-0.2748193763321971,-0.09278250908790739
Unnamed: 67_level_1,-0.16384908745948246,0.08094460145587343,-0.30510319286912785,0.10497368536424781,-0.14226884303766693,0.036753114484402806,-0.04015129537888206,-0.10646477532928311,,,,,0.03266904094734031,-0.09189015699133722,0.038608652942616305,-0.09328333666800934,0.010627258493285822,0.11452364354380717,0.1747996949388346,0.07018337925914345,0.14842070829817683,0.12757007462785633,0.006665758354853898,-0.06128731156499927,-0.041705385865035534,0.2292520373442483,0.038306785726123636,0.028675269167030705,-0.04441702599983421,0.1766482795108037,0.004106902298257169,0.002816983688797168,-0.0910605418236154,0.007057951188463639,0.011606221080696798,0.06538358195170874,-0.15395141488931496,0.2553501961232127,-0.27263512624884156,-0.06972809812121551,-0.04843944585712373,0.02373032768967624,-0.07167383786485419,,,0.13364212903063255,-0.1961513822276198,-0.13823738074991568,-0.20974260936415295,0.02414320726222139,-0.015317862411830281,-0.07682079615424638,0.1841084169298621,,-0.0633565704462073,,0.0471030986134942,-0.05399332312001612,0.021616237144736226,0.021101250432063276,-0.28007370671934556,-0.14356842008374934,,-0.014150042219480906,-0.014398092843218333,-0.010582135229197863,0.021120629515064018,1.0,-0.02479621278037316,-0.07985030314204142,-0.009740846833574589,-0.008569604492814333,-0.0689915435532871,-0.13205818701915445,0.04413310222395326,-0.02991325855590426,0.05376600592203806,-0.04673375644234103,0.028272378836175793,-0.09158015360432926,0.06321697709911396,-0.07487324910573066,0.05185002562254212,0.008211699191821508,0.19256804089935575,0.06304325773711511,-0.0699788019790211,0.08352042065474165,0.017635841966808025,-0.0018631531555211636,-0.0722319913577767,0.20198626729722957,-0.06142837026133885,0.2862630484069643,0.020006141991921904,0.04064578761054414,0.007986977282355071,-0.06442372604660321,-0.0792206367065226,0.061033971788000685,-0.00031921054590692877,0.14719319183971866,0.020359018918632052,0.016864379203418486,0.03541565360402785,-0.010474010333279691,,0.044364037086055165,-0.02685574406161447,-0.05953547082229449,0.06141360370348791,-0.010278579578214484
